Config Num, Utility
1,-1,
2,-1,
3,-4,
4,-5,
5,-1,
6,-6,
7,-10,
8,-4,
9,-3,
10,-7,
11,-5,
12,-3,
13,-10,
14,-7,
15,-9,
16,-8,
17,-9,
18,-7,
19,-9,
20,-9,
21,-7,
22,-5,
23,-4,
24,-5,
25,-1,
26,-9,
27,-4,
28,-6,
29,-7,
30,-7,
31,-4,
32,-5,
33,-2,
34,-10,
35,-7,
36,-10,
37,-3,
38,-8,
39,-2,
40,-9,
41,-1,
42,-7,
43,-3,
44,-7,
45,-10,
46,-2,
47,-2,
48,-8,
49,-1,
50,-6,
51,-10,
52,-3,
53,-7,
54,-3,
55,-5,
56,-6,
57,-4,
58,-2,
59,-4,
60,-10,
61,-2,
62,-2,
63,-1,
64,-8,
65,-6,
66,-10,
67,-3,
68,-1,
69,-9,
70,-9,
71,-1,
72,-3,
73,-9,
74,-1,
75,-6,
76,-3,
77,-3,
78,-9,
79,-6,
80,-8,
81,-6,
82,-6,
83,-4,
84,-5,
85,-6,
86,-2,
87,-4,
88,-2,
89,-9,
90,-10,
91,-1,
92,-7,
93,-6,
94,-7,
95,-5,
96,-1,
97,-10,
98,-5,
99,-5,
100,-3,
101,-7,
102,-9,
103,-3,
104,-1,
105,-8,
106,-7,
107,-3,
108,-1,
109,-5,
110,-10,
111,-5,
112,-9,
113,-6,
114,-7,
115,-6,
116,-8,
117,-8,
118,-6,
119,-5,
120,-8,
121,-10,
122,-9,
123,-1,
124,-7,
125,-3,
126,-7,
127,-10,
128,-9,
129,-10,
130,-8,
131,-4,
132,-5,
133,-5,
134,-9,
135,-7,
136,-3,
137,-7,
138,-7,
139,-7,
140,-9,
141,-4,
142,-3,
143,-5,
144,-2,
145,-10,
146,-3,
147,-8,
148,-9,
149,-10,
150,-4,
