Observable Num, Coverable Configurations
521,651-652-653-655-657-658-660-661-663-664-667-668-669-670-671-675-682-683-684-685-686-688-689-691-692-693-696-697-698-699-,
522,653-655-656-657-661-663-665-668-675-676-678-681-682-683-684-690-691-692-694-695-698-699-700-,
523,654-655-656-660-661-662-664-665-668-670-671-672-673-675-684-685-686-691-692-693-696-,
524,651-652-656-657-658-659-661-662-668-669-670-672-673-677-678-679-680-681-685-689-690-694-695-697-,
525,653-654-658-660-661-662-663-665-668-669-673-675-677-680-681-682-684-686-687-689-690-691-692-695-697-699-700-,
526,652-653-655-657-658-659-660-662-666-667-668-670-671-672-673-674-676-681-682-684-686-687-691-692-693-694-696-698-700-,
527,651-658-659-661-662-664-665-668-671-672-673-677-679-681-682-684-689-690-693-694-697-699-700-,
528,651-656-659-660-662-664-665-667-668-669-670-671-672-675-677-678-679-680-682-683-684-685-688-689-690-693-694-695-696-700-,
529,653-655-656-657-658-659-663-664-665-666-667-668-669-671-677-684-685-686-687-691-692-696-700-,
530,651-652-653-654-655-658-662-664-667-668-671-672-675-679-680-682-683-684-685-687-688-691-695-698-699-700-,
531,652-655-656-657-659-660-661-662-666-667-668-670-671-672-673-675-676-679-680-682-683-685-686-690-691-692-694-697-699-700-,
532,655-657-661-667-671-672-673-674-675-676-678-679-680-681-683-688-689-690-693-694-695-696-700-,
533,653-654-655-656-658-661-663-664-669-672-674-677-680-681-683-688-690-691-692-693-694-697-699-,
534,651-652-654-656-657-658-659-662-663-664-667-676-678-679-680-682-689-690-692-694-695-697-700-,
535,651-653-655-656-657-662-663-665-666-672-673-675-676-678-680-684-687-689-692-694-695-696-697-698-700-,
536,654-656-658-659-660-661-665-666-667-668-671-673-674-675-676-680-683-684-685-688-689-690-691-693-694-697-698-699-700-,
537,656-657-658-661-665-666-668-673-674-675-677-678-680-681-682-683-684-687-688-689-690-691-692-697-,
538,651-652-653-655-656-658-659-661-662-665-669-670-679-680-681-682-683-686-687-691-692-695-697-699-700-,
539,653-654-657-658-659-660-662-668-670-674-675-676-678-679-681-682-683-685-686-689-690-694-695-696-697-698-699-,
540,651-653-654-658-659-660-664-665-668-669-675-678-680-681-682-683-685-690-691-692-694-695-697-698-699-,
541,651-652-653-654-659-660-662-664-665-666-668-673-675-678-679-680-685-686-688-689-690-691-692-697-700-,
542,652-659-660-661-662-666-669-671-674-675-679-681-684-687-688-689-690-693-694-698-,
543,652-655-656-657-659-661-665-670-671-674-676-679-682-684-685-686-691-692-693-694-696-,
544,651-653-655-659-660-662-663-669-672-673-674-677-678-679-681-682-685-686-688-689-690-691-695-697-698-699-,
545,651-655-656-657-658-659-663-666-668-669-670-673-675-678-679-680-681-682-683-684-686-688-689-691-693-698-700-,
546,652-655-656-659-660-663-664-666-668-671-672-675-676-677-678-679-680-681-683-687-688-689-692-693-694-695-698-699-700-,
547,654-658-659-661-664-665-666-667-670-673-675-677-678-679-680-681-682-683-686-688-692-699-700-,
548,651-653-655-660-664-667-669-671-674-675-676-677-681-683-684-685-686-688-696-698-699-700-,
549,653-655-656-657-658-659-660-662-663-665-667-668-669-671-673-676-678-680-682-685-686-687-690-692-693-694-695-696-698-699-700-,
550,651-653-657-658-659-660-661-662-664-665-668-670-671-674-675-677-681-684-685-686-687-688-689-699-,
551,651-652-656-657-661-662-663-665-669-672-673-674-677-681-683-684-692-693-695-696-697-699-700-,
552,654-656-657-658-659-660-661-663-664-666-672-673-678-679-681-685-686-687-688-690-691-692-693-694-695-696-698-699-700-,
553,652-655-659-660-662-663-665-666-674-677-678-679-682-684-687-692-695-697-699-700-,
554,651-653-655-657-658-659-661-662-663-665-666-667-670-671-672-674-676-679-681-685-686-689-694-695-696-697-699-,
555,651-652-654-656-657-658-659-663-673-674-675-676-679-681-682-685-686-691-693-,
556,652-657-658-661-662-664-665-666-668-669-671-672-673-674-677-680-681-682-683-685-689-692-697-699-,
557,651-653-655-656-657-658-659-660-661-663-665-667-669-670-679-680-684-686-687-690-693-695-696-697-699-,
558,652-654-656-658-659-662-664-665-669-670-672-675-677-680-681-683-685-690-691-692-694-695-,
559,651-652-654-657-659-661-662-663-665-667-669-670-671-673-675-676-677-680-681-688-689-690-694-698-,
560,651-653-656-657-661-662-664-666-669-670-671-673-674-675-676-680-681-688-689-691-692-696-697-698-699-,
