Observable Num, Coverable Configurations
1,2-5-9-10-14-17-18-21-22-23-25-26-28-29-30-36-37-43-44-46-48-,
2,1-3-7-9-10-11-14-17-21-24-27-30-33-39-40-42-43-44-46-47-48-49-50-,
3,2-4-6-7-9-13-14-15-18-19-20-22-23-24-25-26-29-34-35-36-37-39-40-41-42-44-45-47-48-50-,
4,1-3-10-11-15-16-17-18-19-20-22-23-27-28-29-32-33-34-37-38-39-44-45-46-,
5,1-3-4-5-7-9-11-13-16-17-18-20-21-22-23-24-28-29-32-36-38-41-42-44-45-46-49-50-,
6,1-4-6-12-14-16-18-22-24-27-28-30-31-32-33-35-38-39-40-41-42-43-44-46-50-,
7,1-3-4-5-6-7-8-10-12-13-15-19-23-24-25-28-29-37-42-43-47-49-50-,
8,1-4-7-12-14-17-18-24-25-26-27-28-31-32-33-34-40-43-45-46-48-49-,
9,1-2-3-5-6-12-13-15-16-17-18-19-21-23-24-25-29-30-31-36-38-39-41-42-44-45-47-,
10,2-5-11-12-13-16-17-21-22-23-24-25-28-29-32-35-37-39-40-43-45-47-49-50-,
11,3-5-7-8-9-10-11-13-14-15-16-19-21-22-26-31-34-35-36-37-41-43-44-46-49-50-,
12,1-2-3-6-7-8-11-12-17-18-21-22-24-25-28-31-38-39-42-43-45-46-47-48-49-50-,
13,1-3-4-6-7-12-15-16-17-19-21-22-25-28-29-31-33-35-38-39-45-46-50-,
14,1-2-4-5-6-9-14-16-17-19-21-23-24-26-27-29-31-32-33-34-39-42-45-49-,
15,2-3-8-10-13-17-20-21-22-24-26-27-28-29-38-40-42-47-48-49-,
16,2-4-5-8-11-14-17-18-20-22-23-25-27-29-30-31-42-44-47-49-,
17,1-2-4-6-7-8-10-11-13-16-17-18-24-26-28-30-32-33-34-37-39-40-41-46-47-49-,
18,1-2-5-6-8-9-12-13-14-16-19-20-21-24-26-27-28-29-36-37-39-40-41-43-44-45-48-50-,
19,1-7-10-11-12-15-19-21-22-27-28-29-31-32-33-34-39-41-42-43-46-47-48-49-,
20,1-3-4-8-10-12-13-14-15-16-18-20-21-22-23-25-30-33-38-39-41-44-45-48-49-50-,
21,2-3-4-8-15-16-17-18-19-21-24-27-30-31-32-33-34-44-45-47-48-50-,
22,2-3-6-12-13-15-20-26-27-32-34-35-37-38-39-41-44-46-49-50-,
23,1-3-5-8-11-12-14-15-17-19-20-23-24-25-27-29-32-37-38-39-41-45-47-48-50-,
24,1-3-4-5-6-7-8-9-12-14-15-19-20-22-25-27-29-31-32-33-37-38-39-40-43-44-45-48-49-,
25,1-2-3-4-6-8-11-12-13-15-16-18-21-27-30-31-32-34-35-36-37-38-40-41-42-43-45-49-50-,
26,3-4-5-7-8-9-10-11-12-13-16-19-21-28-30-36-37-40-41-42-44-48-,
27,2-6-7-9-11-13-19-20-24-26-28-30-31-33-34-35-38-39-40-42-43-44-45-46-47-49-50-,
28,1-5-6-7-8-12-14-15-18-19-21-22-27-30-32-34-37-38-40-41-42-43-44-46-47-48-50-,
29,2-4-6-7-11-13-16-20-24-25-26-29-31-32-37-39-41-42-45-46-47-,
30,1-2-3-4-6-7-10-11-14-19-20-22-23-28-29-30-31-32-33-35-38-39-42-43-44-45-48-50-,
31,1-3-5-8-11-12-13-16-17-20-21-23-24-25-27-28-29-31-33-36-42-43-44-48-,
32,1-2-7-8-11-13-14-16-17-18-19-21-24-25-26-28-29-30-31-32-34-35-40-45-47-48-,
33,1-2-4-5-8-9-10-12-13-15-17-18-22-28-29-30-33-35-37-41-44-45-50-,
34,2-9-12-14-15-16-18-22-26-30-32-33-34-37-40-44-,
35,2-3-4-5-6-7-9-10-12-13-16-17-18-19-20-21-22-23-27-28-31-32-33-35-36-38-39-42-43-44-,
36,1-2-3-16-17-20-22-24-26-27-31-32-36-37-39-40-41-42-45-47-48-49-50-,
37,1-2-6-8-10-15-18-21-24-27-30-32-34-35-37-38-39-41-44-45-46-48-50-,
38,3-6-7-8-10-12-13-15-21-22-23-24-26-27-31-33-34-36-40-41-42-43-44-46-47-50-,
39,2-4-5-7-8-10-13-14-15-20-22-23-24-26-32-34-39-40-42-43-44-45-46-48-49-,
40,1-3-4-6-8-14-15-18-19-20-29-32-33-35-37-38-41-42-49-50-,
