Config Num, Utility
301,-10,
302,-2,
303,-9,
304,-9,
305,-9,
306,-4,
307,-7,
308,-3,
309,-5,
310,-3,
311,-7,
312,-5,
313,-8,
314,-2,
315,-7,
316,-3,
317,-3,
318,-6,
319,-3,
320,-6,
321,-6,
322,-6,
323,-6,
324,-10,
325,-2,
326,-10,
327,-9,
328,-1,
329,-7,
330,-10,
331,-4,
332,-10,
333,-6,
334,-6,
335,-5,
336,-9,
337,-3,
338,-7,
339,-10,
340,-5,
341,-3,
342,-3,
343,-9,
344,-7,
345,-10,
346,-9,
347,-6,
348,-5,
349,-2,
350,-7,
351,-5,
352,-2,
353,-2,
354,-7,
355,-5,
356,-8,
357,-2,
358,-1,
359,-8,
360,-2,
