Config Num, Utility
1541,-8,
1542,-3,
1543,-10,
1544,-3,
1545,-9,
1546,-9,
1547,-5,
1548,-5,
1549,-9,
1550,-4,
1551,-1,
1552,-10,
1553,-6,
1554,-2,
1555,-1,
1556,-4,
1557,-7,
1558,-2,
1559,-5,
1560,-1,
1561,-1,
1562,-8,
1563,-8,
1564,-2,
1565,-4,
1566,-3,
1567,-8,
1568,-3,
1569,-5,
1570,-2,
1571,-10,
1572,-10,
1573,-5,
1574,-10,
1575,-5,
1576,-2,
1577,-3,
1578,-10,
1579,-10,
1580,-10,
1581,-4,
1582,-8,
1583,-6,
1584,-10,
1585,-9,
1586,-9,
1587,-10,
1588,-10,
1589,-2,
1590,-7,
1591,-2,
1592,-8,
1593,-4,
1594,-5,
1595,-1,
1596,-1,
1597,-6,
1598,-5,
1599,-4,
1600,-1,
1601,-8,
1602,-9,
1603,-9,
1604,-7,
1605,-3,
1606,-5,
1607,-5,
1608,-6,
1609,-1,
1610,-3,
