Config Num, Utility
1441,-4,
1442,-4,
1443,-10,
1444,-8,
1445,-7,
1446,-7,
1447,-2,
1448,-8,
1449,-8,
1450,-2,
1451,-8,
1452,-7,
1453,-8,
1454,-4,
1455,-6,
1456,-9,
1457,-3,
1458,-10,
1459,-4,
1460,-10,
1461,-7,
1462,-5,
1463,-1,
1464,-9,
1465,-3,
1466,-6,
1467,-3,
1468,-5,
1469,-8,
1470,-8,
1471,-10,
1472,-8,
1473,-7,
1474,-10,
1475,-5,
1476,-7,
1477,-4,
1478,-10,
1479,-9,
1480,-6,
1481,-7,
1482,-1,
1483,-2,
1484,-2,
1485,-3,
1486,-7,
1487,-6,
1488,-2,
1489,-1,
1490,-6,
1491,-3,
1492,-9,
1493,-10,
1494,-5,
1495,-10,
1496,-2,
1497,-6,
1498,-8,
1499,-4,
1500,-8,
1501,-8,
1502,-8,
1503,-3,
1504,-3,
1505,-4,
1506,-5,
1507,-1,
1508,-8,
1509,-1,
1510,-4,
1511,-3,
1512,-4,
1513,-5,
1514,-4,
1515,-6,
1516,-10,
1517,-2,
1518,-3,
1519,-6,
1520,-10,
1521,-6,
1522,-10,
1523,-7,
1524,-8,
1525,-2,
1526,-9,
1527,-10,
1528,-3,
1529,-8,
1530,-1,
