Config Num, Utility
841,-10,
842,-2,
843,-3,
844,-8,
845,-1,
846,-5,
847,-5,
848,-1,
849,-9,
850,-2,
851,-6,
852,-2,
853,-7,
854,-8,
855,-7,
856,-3,
857,-7,
858,-8,
859,-4,
860,-4,
861,-8,
862,-3,
863,-6,
864,-4,
865,-7,
866,-5,
867,-1,
868,-1,
869,-8,
870,-3,
871,-5,
872,-9,
873,-4,
874,-3,
875,-2,
876,-10,
877,-6,
878,-10,
879,-10,
880,-8,
881,-2,
882,-9,
883,-8,
884,-5,
885,-5,
886,-6,
887,-1,
888,-9,
889,-10,
890,-5,
891,-4,
892,-6,
893,-1,
894,-4,
895,-7,
896,-10,
897,-6,
898,-4,
899,-8,
900,-1,
