Config Num, Utility
641,-1,
642,-6,
643,-5,
644,-7,
645,-4,
646,-8,
647,-8,
648,-6,
649,-1,
650,-8,
651,-6,
652,-5,
653,-6,
654,-6,
655,-9,
656,-9,
657,-1,
658,-9,
659,-7,
660,-2,
661,-10,
662,-8,
663,-3,
664,-10,
665,-8,
666,-5,
667,-7,
668,-3,
669,-1,
670,-2,
671,-7,
672,-1,
673,-8,
674,-8,
675,-6,
676,-4,
677,-9,
678,-1,
679,-5,
680,-1,
681,-2,
682,-2,
683,-4,
684,-8,
685,-10,
686,-6,
687,-6,
688,-9,
689,-1,
690,-7,
691,-6,
692,-7,
693,-7,
694,-8,
695,-5,
696,-3,
697,-2,
698,-3,
699,-9,
700,-8,
701,-3,
702,-4,
703,-9,
704,-1,
705,-10,
706,-4,
707,-9,
708,-5,
709,-4,
710,-9,
711,-9,
712,-7,
713,-10,
714,-8,
715,-1,
716,-1,
717,-6,
718,-3,
719,-2,
720,-4,
