Config Num, Utility
1711,-2,
1712,-3,
1713,-5,
1714,-4,
1715,-8,
1716,-9,
1717,-6,
1718,-3,
1719,-5,
1720,-7,
1721,-1,
1722,-9,
1723,-2,
1724,-4,
1725,-10,
1726,-9,
1727,-10,
1728,-3,
1729,-4,
1730,-2,
1731,-2,
1732,-8,
1733,-5,
1734,-9,
1735,-7,
1736,-4,
1737,-10,
1738,-10,
1739,-5,
1740,-2,
1741,-8,
1742,-2,
1743,-3,
1744,-5,
1745,-7,
1746,-9,
1747,-4,
1748,-9,
1749,-8,
1750,-7,
1751,-8,
1752,-1,
1753,-9,
1754,-6,
1755,-5,
1756,-2,
1757,-7,
1758,-8,
1759,-4,
1760,-1,
1761,-4,
1762,-9,
1763,-5,
1764,-1,
1765,-6,
1766,-10,
1767,-2,
1768,-8,
1769,-8,
1770,-7,
1771,-8,
1772,-9,
1773,-9,
1774,-10,
1775,-9,
1776,-4,
1777,-4,
1778,-6,
1779,-2,
1780,-7,
1781,-6,
1782,-2,
1783,-10,
1784,-8,
1785,-10,
1786,-1,
1787,-3,
1788,-3,
1789,-4,
1790,-1,
1791,-2,
1792,-1,
1793,-8,
1794,-5,
1795,-3,
1796,-9,
1797,-2,
1798,-4,
1799,-5,
1800,-3,
