Config Num, Utility
601,-7,
602,-4,
603,-10,
604,-7,
605,-6,
606,-5,
607,-8,
608,-8,
609,-2,
610,-5,
611,-2,
612,-2,
613,-6,
614,-5,
615,-10,
616,-7,
617,-10,
618,-6,
619,-5,
620,-1,
621,-1,
622,-2,
623,-2,
624,-7,
625,-5,
626,-2,
627,-10,
628,-6,
629,-10,
630,-10,
631,-3,
632,-7,
633,-8,
634,-8,
635,-8,
636,-1,
637,-5,
638,-8,
639,-6,
640,-8,
641,-5,
642,-1,
643,-6,
644,-4,
645,-10,
646,-10,
647,-6,
648,-1,
649,-10,
650,-10,
651,-2,
652,-2,
653,-6,
654,-3,
655,-1,
656,-9,
657,-3,
658,-5,
659,-5,
660,-5,
