Config Num, Utility
2161,-3,
2162,-6,
2163,-10,
2164,-2,
2165,-8,
2166,-10,
2167,-3,
2168,-8,
2169,-2,
2170,-5,
2171,-2,
2172,-9,
2173,-8,
2174,-3,
2175,-8,
2176,-2,
2177,-3,
2178,-7,
2179,-3,
2180,-10,
2181,-6,
2182,-3,
2183,-7,
2184,-6,
2185,-7,
2186,-1,
2187,-2,
2188,-9,
2189,-6,
2190,-7,
2191,-5,
2192,-9,
2193,-9,
2194,-1,
2195,-4,
2196,-1,
2197,-2,
2198,-8,
2199,-9,
2200,-9,
2201,-9,
2202,-8,
2203,-3,
2204,-2,
2205,-2,
2206,-2,
2207,-7,
2208,-9,
2209,-9,
2210,-10,
2211,-2,
2212,-9,
2213,-9,
2214,-4,
2215,-8,
2216,-2,
2217,-10,
2218,-6,
2219,-4,
2220,-10,
2221,-4,
2222,-5,
2223,-5,
2224,-2,
2225,-1,
2226,-8,
2227,-6,
2228,-9,
2229,-5,
2230,-9,
2231,-6,
2232,-6,
2233,-3,
2234,-4,
2235,-6,
2236,-8,
2237,-5,
2238,-8,
2239,-5,
2240,-7,
