Config Num, Utility
1321,-4,
1322,-7,
1323,-8,
1324,-2,
1325,-9,
1326,-9,
1327,-7,
1328,-5,
1329,-4,
1330,-7,
1331,-3,
1332,-8,
1333,-3,
1334,-4,
1335,-3,
1336,-1,
1337,-1,
1338,-7,
1339,-2,
1340,-5,
1341,-9,
1342,-7,
1343,-10,
1344,-1,
1345,-9,
1346,-3,
1347,-9,
1348,-3,
1349,-7,
1350,-6,
1351,-3,
1352,-9,
1353,-10,
1354,-10,
1355,-2,
1356,-10,
1357,-8,
1358,-3,
1359,-10,
1360,-9,
1361,-10,
1362,-4,
1363,-5,
1364,-8,
1365,-4,
1366,-7,
1367,-6,
1368,-10,
1369,-6,
1370,-3,
1371,-4,
1372,-3,
1373,-9,
1374,-4,
1375,-3,
1376,-8,
1377,-3,
1378,-1,
1379,-10,
1380,-2,
