Config Num, Utility
1601,-7,
1602,-3,
1603,-10,
1604,-4,
1605,-2,
1606,-9,
1607,-3,
1608,-3,
1609,-8,
1610,-2,
1611,-9,
1612,-4,
1613,-10,
1614,-10,
1615,-5,
1616,-8,
1617,-6,
1618,-6,
1619,-3,
1620,-3,
1621,-1,
1622,-6,
1623,-10,
1624,-1,
1625,-4,
1626,-9,
1627,-2,
1628,-5,
1629,-3,
1630,-7,
1631,-6,
1632,-2,
1633,-5,
1634,-10,
1635,-2,
1636,-7,
1637,-10,
1638,-9,
1639,-2,
1640,-8,
1641,-5,
1642,-1,
1643,-5,
1644,-5,
1645,-2,
1646,-9,
1647,-7,
1648,-3,
1649,-1,
1650,-7,
1651,-5,
1652,-10,
1653,-5,
1654,-9,
1655,-3,
1656,-10,
1657,-10,
1658,-1,
1659,-7,
1660,-6,
1661,-7,
1662,-8,
1663,-5,
1664,-3,
1665,-8,
1666,-10,
1667,-5,
1668,-6,
1669,-10,
1670,-7,
1671,-6,
1672,-9,
1673,-5,
1674,-8,
1675,-2,
1676,-6,
1677,-1,
1678,-7,
1679,-10,
1680,-5,
