Config Num, Utility
101,-7,
102,-8,
103,-3,
104,-6,
105,-9,
106,-1,
107,-9,
108,-9,
109,-4,
110,-5,
111,-7,
112,-3,
113,-7,
114,-3,
115,-2,
116,-3,
117,-4,
118,-10,
119,-8,
120,-9,
121,-4,
122,-7,
123,-9,
124,-7,
125,-3,
126,-6,
127,-10,
128,-6,
129,-2,
130,-8,
131,-1,
132,-1,
133,-5,
134,-5,
135,-10,
136,-6,
137,-6,
138,-7,
139,-5,
140,-8,
141,-2,
142,-1,
143,-3,
144,-2,
145,-3,
146,-7,
147,-2,
148,-8,
149,-3,
150,-6,
151,-3,
152,-1,
153,-7,
154,-7,
155,-2,
156,-2,
157,-5,
158,-6,
159,-7,
160,-1,
161,-5,
162,-9,
163,-6,
164,-7,
165,-10,
166,-5,
167,-3,
168,-8,
169,-5,
170,-10,
171,-3,
172,-1,
173,-5,
174,-10,
175,-4,
176,-6,
177,-1,
178,-6,
179,-6,
180,-10,
181,-8,
182,-3,
183,-9,
184,-7,
185,-3,
186,-10,
187,-8,
188,-7,
189,-5,
190,-5,
191,-2,
192,-8,
193,-3,
194,-8,
195,-4,
196,-8,
197,-4,
198,-5,
199,-3,
200,-1,
