Config Num, Utility
2701,-3,
2702,-6,
2703,-9,
2704,-7,
2705,-5,
2706,-3,
2707,-8,
2708,-10,
2709,-2,
2710,-7,
2711,-8,
2712,-10,
2713,-2,
2714,-7,
2715,-9,
2716,-6,
2717,-4,
2718,-8,
2719,-8,
2720,-6,
2721,-1,
2722,-10,
2723,-7,
2724,-7,
2725,-8,
2726,-5,
2727,-4,
2728,-3,
2729,-10,
2730,-2,
2731,-9,
2732,-4,
2733,-6,
2734,-5,
2735,-5,
2736,-6,
2737,-2,
2738,-10,
2739,-7,
2740,-8,
2741,-7,
2742,-3,
2743,-8,
2744,-8,
2745,-7,
2746,-2,
2747,-5,
2748,-4,
2749,-8,
2750,-2,
2751,-10,
2752,-7,
2753,-4,
2754,-1,
2755,-8,
2756,-1,
2757,-3,
2758,-10,
2759,-6,
2760,-8,
2761,-4,
2762,-3,
2763,-3,
2764,-7,
2765,-5,
2766,-5,
2767,-4,
2768,-4,
2769,-10,
2770,-4,
2771,-5,
2772,-7,
2773,-3,
2774,-2,
2775,-2,
2776,-4,
2777,-4,
2778,-2,
2779,-7,
2780,-3,
2781,-5,
2782,-8,
2783,-7,
2784,-6,
2785,-9,
2786,-8,
2787,-7,
2788,-9,
2789,-3,
2790,-5,
2791,-3,
2792,-8,
2793,-10,
2794,-10,
2795,-7,
2796,-5,
2797,-1,
2798,-9,
2799,-9,
2800,-5,
