Config Num, Utility
781,-5,
782,-4,
783,-5,
784,-2,
785,-6,
786,-7,
787,-2,
788,-10,
789,-9,
790,-1,
791,-5,
792,-4,
793,-9,
794,-7,
795,-2,
796,-6,
797,-7,
798,-1,
799,-5,
800,-4,
801,-6,
802,-6,
803,-9,
804,-7,
805,-8,
806,-1,
807,-6,
808,-1,
809,-5,
810,-4,
811,-3,
812,-10,
813,-4,
814,-2,
815,-9,
816,-3,
817,-5,
818,-4,
819,-7,
820,-7,
821,-6,
822,-10,
823,-2,
824,-6,
825,-3,
826,-8,
827,-8,
828,-4,
829,-3,
830,-5,
831,-1,
832,-3,
833,-4,
834,-9,
835,-8,
836,-7,
837,-9,
838,-5,
839,-9,
840,-4,
