Config Num, Utility
1531,-4,
1532,-2,
1533,-9,
1534,-1,
1535,-9,
1536,-6,
1537,-8,
1538,-7,
1539,-7,
1540,-6,
1541,-1,
1542,-10,
1543,-10,
1544,-4,
1545,-9,
1546,-5,
1547,-9,
1548,-5,
1549,-8,
1550,-9,
1551,-2,
1552,-7,
1553,-6,
1554,-8,
1555,-4,
1556,-9,
1557,-6,
1558,-8,
1559,-6,
1560,-5,
1561,-1,
1562,-8,
1563,-10,
1564,-8,
1565,-9,
1566,-9,
1567,-1,
1568,-3,
1569,-7,
1570,-7,
1571,-6,
1572,-6,
1573,-3,
1574,-5,
1575,-2,
1576,-6,
1577,-4,
1578,-9,
1579,-7,
1580,-3,
1581,-8,
1582,-7,
1583,-6,
1584,-9,
1585,-7,
1586,-2,
1587,-3,
1588,-1,
1589,-6,
1590,-1,
1591,-1,
1592,-9,
1593,-8,
1594,-1,
1595,-5,
1596,-1,
1597,-4,
1598,-9,
1599,-4,
1600,-3,
1601,-9,
1602,-4,
1603,-7,
1604,-6,
1605,-9,
1606,-4,
1607,-2,
1608,-9,
1609,-6,
1610,-8,
1611,-10,
1612,-9,
1613,-6,
1614,-10,
1615,-7,
1616,-2,
1617,-10,
1618,-3,
1619,-9,
1620,-9,
