Config Num, Utility
421,-5,
422,-4,
423,-9,
424,-5,
425,-2,
426,-3,
427,-4,
428,-8,
429,-5,
430,-10,
431,-8,
432,-9,
433,-3,
434,-3,
435,-1,
436,-3,
437,-5,
438,-8,
439,-8,
440,-5,
441,-3,
442,-10,
443,-8,
444,-10,
445,-10,
446,-1,
447,-5,
448,-8,
449,-2,
450,-9,
451,-5,
452,-1,
453,-1,
454,-8,
455,-5,
456,-6,
457,-9,
458,-10,
459,-4,
460,-5,
461,-8,
462,-9,
463,-4,
464,-2,
465,-2,
466,-8,
467,-10,
468,-2,
469,-4,
470,-10,
471,-3,
472,-8,
473,-3,
474,-8,
475,-8,
476,-10,
477,-3,
478,-9,
479,-5,
480,-3,
