Config Num, Utility
1201,-7,
1202,-8,
1203,-8,
1204,-2,
1205,-3,
1206,-7,
1207,-6,
1208,-9,
1209,-1,
1210,-6,
1211,-4,
1212,-8,
1213,-5,
1214,-4,
1215,-8,
1216,-9,
1217,-9,
1218,-8,
1219,-2,
1220,-5,
1221,-7,
1222,-1,
1223,-9,
1224,-4,
1225,-9,
1226,-8,
1227,-4,
1228,-1,
1229,-7,
1230,-9,
1231,-4,
1232,-5,
1233,-8,
1234,-6,
1235,-4,
1236,-10,
1237,-2,
1238,-2,
1239,-8,
1240,-8,
1241,-3,
1242,-2,
1243,-7,
1244,-1,
1245,-5,
1246,-8,
1247,-9,
1248,-9,
1249,-4,
1250,-6,
1251,-6,
1252,-8,
1253,-3,
1254,-2,
1255,-3,
1256,-2,
1257,-10,
1258,-9,
1259,-2,
1260,-2,
1261,-6,
1262,-4,
1263,-5,
1264,-1,
1265,-5,
1266,-6,
1267,-5,
1268,-9,
1269,-10,
1270,-1,
1271,-5,
1272,-10,
1273,-1,
1274,-7,
1275,-6,
1276,-6,
1277,-2,
1278,-7,
1279,-5,
1280,-6,
