Config Num, Utility
1261,-3,
1262,-6,
1263,-1,
1264,-4,
1265,-5,
1266,-2,
1267,-9,
1268,-10,
1269,-7,
1270,-3,
1271,-5,
1272,-7,
1273,-7,
1274,-10,
1275,-8,
1276,-7,
1277,-7,
1278,-8,
1279,-6,
1280,-8,
1281,-2,
1282,-6,
1283,-2,
1284,-9,
1285,-6,
1286,-6,
1287,-7,
1288,-4,
1289,-5,
1290,-10,
1291,-9,
1292,-10,
1293,-4,
1294,-2,
1295,-3,
1296,-6,
1297,-8,
1298,-10,
1299,-6,
1300,-4,
1301,-7,
1302,-10,
1303,-2,
1304,-9,
1305,-8,
1306,-5,
1307,-7,
1308,-5,
1309,-8,
1310,-3,
1311,-7,
1312,-1,
1313,-5,
1314,-6,
1315,-3,
1316,-3,
1317,-6,
1318,-3,
1319,-8,
1320,-4,
1321,-4,
1322,-6,
1323,-9,
1324,-3,
1325,-1,
1326,-7,
1327,-7,
1328,-7,
1329,-7,
1330,-10,
