Config Num, Utility
721,-9,
722,-1,
723,-9,
724,-1,
725,-8,
726,-7,
727,-4,
728,-6,
729,-5,
730,-1,
731,-8,
732,-8,
733,-3,
734,-1,
735,-10,
736,-1,
737,-5,
738,-5,
739,-6,
740,-10,
741,-2,
742,-1,
743,-2,
744,-6,
745,-10,
746,-8,
747,-2,
748,-6,
749,-7,
750,-3,
751,-5,
752,-10,
753,-3,
754,-7,
755,-6,
756,-10,
757,-7,
758,-4,
759,-1,
760,-7,
761,-2,
762,-9,
763,-5,
764,-10,
765,-8,
766,-4,
767,-7,
768,-4,
769,-5,
770,-3,
771,-3,
772,-8,
773,-4,
774,-7,
775,-3,
776,-1,
777,-9,
778,-8,
779,-2,
780,-1,
781,-3,
782,-10,
783,-4,
784,-9,
785,-6,
786,-1,
787,-8,
788,-5,
789,-7,
790,-10,
791,-3,
792,-8,
793,-9,
794,-6,
795,-7,
796,-1,
797,-9,
798,-2,
799,-9,
800,-7,
