Config Num, Utility
2341,-3,
2342,-8,
2343,-4,
2344,-9,
2345,-2,
2346,-2,
2347,-8,
2348,-10,
2349,-5,
2350,-4,
2351,-6,
2352,-6,
2353,-6,
2354,-3,
2355,-9,
2356,-7,
2357,-10,
2358,-9,
2359,-7,
2360,-3,
2361,-1,
2362,-3,
2363,-8,
2364,-6,
2365,-8,
2366,-7,
2367,-7,
2368,-8,
2369,-8,
2370,-5,
2371,-2,
2372,-4,
2373,-6,
2374,-2,
2375,-2,
2376,-4,
2377,-1,
2378,-9,
2379,-2,
2380,-4,
2381,-7,
2382,-10,
2383,-7,
2384,-1,
2385,-2,
2386,-6,
2387,-1,
2388,-7,
2389,-8,
2390,-2,
2391,-5,
2392,-2,
2393,-7,
2394,-9,
2395,-8,
2396,-4,
2397,-9,
2398,-7,
2399,-7,
2400,-4,
2401,-8,
2402,-10,
2403,-5,
2404,-3,
2405,-6,
2406,-1,
2407,-1,
2408,-7,
2409,-9,
2410,-8,
2411,-7,
2412,-1,
2413,-6,
2414,-7,
2415,-7,
2416,-3,
2417,-3,
2418,-1,
2419,-4,
2420,-4,
2421,-3,
2422,-2,
2423,-4,
2424,-6,
2425,-2,
2426,-10,
2427,-5,
2428,-7,
2429,-1,
2430,-1,
