Config Num, Utility
1261,-6,
1262,-2,
1263,-8,
1264,-4,
1265,-3,
1266,-4,
1267,-3,
1268,-9,
1269,-7,
1270,-1,
1271,-3,
1272,-6,
1273,-2,
1274,-9,
1275,-4,
1276,-2,
1277,-6,
1278,-1,
1279,-7,
1280,-5,
1281,-10,
1282,-8,
1283,-2,
1284,-8,
1285,-4,
1286,-8,
1287,-7,
1288,-8,
1289,-3,
1290,-5,
1291,-1,
1292,-6,
1293,-3,
1294,-4,
1295,-6,
1296,-1,
1297,-5,
1298,-7,
1299,-6,
1300,-8,
1301,-1,
1302,-4,
1303,-3,
1304,-5,
1305,-2,
1306,-9,
1307,-2,
1308,-9,
1309,-3,
1310,-10,
1311,-10,
1312,-1,
1313,-6,
1314,-3,
1315,-8,
1316,-3,
1317,-10,
1318,-6,
1319,-2,
1320,-2,
1321,-1,
1322,-6,
1323,-8,
1324,-8,
1325,-4,
1326,-10,
1327,-4,
1328,-9,
1329,-8,
1330,-2,
1331,-9,
1332,-4,
1333,-6,
1334,-10,
1335,-5,
1336,-5,
1337,-10,
1338,-2,
1339,-3,
1340,-6,
1341,-6,
1342,-5,
1343,-2,
1344,-7,
1345,-9,
1346,-2,
1347,-1,
1348,-2,
1349,-5,
1350,-1,
