Config Num, Utility
1681,-2,
1682,-2,
1683,-2,
1684,-9,
1685,-10,
1686,-1,
1687,-6,
1688,-9,
1689,-4,
1690,-7,
1691,-10,
1692,-5,
1693,-8,
1694,-9,
1695,-2,
1696,-4,
1697,-5,
1698,-4,
1699,-1,
1700,-7,
1701,-4,
1702,-3,
1703,-6,
1704,-10,
1705,-9,
1706,-4,
1707,-3,
1708,-4,
1709,-10,
1710,-8,
1711,-4,
1712,-6,
1713,-3,
1714,-9,
1715,-4,
1716,-6,
1717,-3,
1718,-2,
1719,-7,
1720,-6,
1721,-10,
1722,-3,
1723,-1,
1724,-6,
1725,-9,
1726,-5,
1727,-4,
1728,-6,
1729,-4,
1730,-3,
1731,-1,
1732,-10,
1733,-7,
1734,-8,
1735,-3,
1736,-7,
1737,-2,
1738,-3,
1739,-10,
1740,-7,
1741,-2,
1742,-6,
1743,-6,
1744,-6,
1745,-8,
1746,-9,
1747,-5,
1748,-2,
1749,-8,
1750,-1,
