Config Num, Utility
1101,-7,
1102,-4,
1103,-9,
1104,-5,
1105,-4,
1106,-7,
1107,-3,
1108,-8,
1109,-5,
1110,-3,
1111,-9,
1112,-4,
1113,-1,
1114,-2,
1115,-9,
1116,-5,
1117,-5,
1118,-1,
1119,-5,
1120,-7,
1121,-1,
1122,-8,
1123,-2,
1124,-1,
1125,-9,
1126,-6,
1127,-6,
1128,-3,
1129,-2,
1130,-1,
1131,-9,
1132,-6,
1133,-6,
1134,-3,
1135,-4,
1136,-1,
1137,-9,
1138,-8,
1139,-1,
1140,-10,
1141,-2,
1142,-2,
1143,-8,
1144,-5,
1145,-4,
1146,-8,
1147,-7,
1148,-4,
1149,-7,
1150,-2,
1151,-10,
1152,-6,
1153,-8,
1154,-2,
1155,-4,
1156,-9,
1157,-2,
1158,-5,
1159,-6,
1160,-5,
1161,-5,
1162,-4,
1163,-4,
1164,-10,
1165,-8,
1166,-8,
1167,-4,
1168,-8,
1169,-7,
1170,-8,
1171,-7,
1172,-6,
1173,-4,
1174,-9,
1175,-5,
1176,-3,
1177,-10,
1178,-8,
1179,-8,
1180,-4,
1181,-1,
1182,-1,
1183,-10,
1184,-9,
1185,-3,
1186,-9,
1187,-4,
1188,-3,
1189,-2,
1190,-2,
1191,-1,
1192,-2,
1193,-9,
1194,-7,
1195,-5,
1196,-6,
1197,-6,
1198,-6,
1199,-9,
1200,-1,
