Config Num, Utility
301,-1,
302,-1,
303,-8,
304,-4,
305,-2,
306,-9,
307,-6,
308,-6,
309,-7,
310,-1,
311,-10,
312,-1,
313,-10,
314,-8,
315,-10,
316,-5,
317,-6,
318,-4,
319,-10,
320,-7,
321,-10,
322,-5,
323,-4,
324,-2,
325,-10,
326,-7,
327,-1,
328,-3,
329,-3,
330,-7,
331,-6,
332,-9,
333,-3,
334,-3,
335,-10,
336,-5,
337,-8,
338,-7,
339,-6,
340,-3,
341,-7,
342,-4,
343,-9,
344,-10,
345,-1,
346,-4,
347,-8,
348,-5,
349,-4,
350,-10,
351,-10,
352,-7,
353,-4,
354,-5,
355,-10,
356,-9,
357,-3,
358,-3,
359,-3,
360,-1,
361,-6,
362,-7,
363,-3,
364,-10,
365,-3,
366,-10,
367,-1,
368,-4,
369,-4,
370,-3,
371,-1,
372,-5,
373,-5,
374,-6,
375,-8,
376,-10,
377,-8,
378,-3,
379,-8,
380,-5,
381,-5,
382,-4,
383,-5,
384,-1,
385,-5,
386,-1,
387,-9,
388,-5,
389,-9,
390,-1,
391,-9,
392,-5,
393,-9,
394,-5,
395,-5,
396,-4,
397,-2,
398,-1,
399,-9,
400,-4,
