Config Num, Utility
481,-4,
482,-9,
483,-5,
484,-7,
485,-7,
486,-1,
487,-10,
488,-7,
489,-8,
490,-2,
491,-9,
492,-2,
493,-10,
494,-8,
495,-2,
496,-7,
497,-6,
498,-4,
499,-7,
500,-4,
501,-6,
502,-3,
503,-6,
504,-5,
505,-2,
506,-5,
507,-10,
508,-1,
509,-10,
510,-10,
511,-3,
512,-10,
513,-6,
514,-7,
515,-5,
516,-10,
517,-4,
518,-1,
519,-10,
520,-1,
521,-8,
522,-4,
523,-7,
524,-2,
525,-10,
526,-4,
527,-2,
528,-9,
529,-8,
530,-6,
531,-10,
532,-9,
533,-10,
534,-7,
535,-4,
536,-8,
537,-10,
538,-1,
539,-10,
540,-6,
