Config Num, Utility
2301,-7,
2302,-4,
2303,-2,
2304,-3,
2305,-6,
2306,-5,
2307,-8,
2308,-6,
2309,-7,
2310,-9,
2311,-7,
2312,-4,
2313,-4,
2314,-5,
2315,-1,
2316,-6,
2317,-2,
2318,-3,
2319,-4,
2320,-2,
2321,-3,
2322,-6,
2323,-5,
2324,-5,
2325,-2,
2326,-6,
2327,-10,
2328,-6,
2329,-5,
2330,-8,
2331,-5,
2332,-1,
2333,-6,
2334,-4,
2335,-4,
2336,-10,
2337,-2,
2338,-2,
2339,-2,
2340,-4,
2341,-4,
2342,-10,
2343,-3,
2344,-2,
2345,-5,
2346,-8,
2347,-9,
2348,-7,
2349,-3,
2350,-10,
2351,-10,
2352,-10,
2353,-5,
2354,-2,
2355,-9,
2356,-5,
2357,-2,
2358,-8,
2359,-5,
2360,-4,
2361,-10,
2362,-10,
2363,-10,
2364,-6,
2365,-3,
2366,-7,
2367,-6,
2368,-10,
2369,-6,
2370,-5,
2371,-7,
2372,-2,
2373,-7,
2374,-9,
2375,-10,
2376,-1,
2377,-10,
2378,-6,
2379,-1,
2380,-7,
2381,-5,
2382,-9,
2383,-6,
2384,-3,
2385,-7,
2386,-9,
2387,-7,
2388,-7,
2389,-10,
2390,-1,
2391,-6,
2392,-9,
2393,-10,
2394,-1,
2395,-9,
2396,-3,
2397,-4,
2398,-1,
2399,-5,
2400,-2,
