Config Num, Utility
1041,-2,
1042,-6,
1043,-4,
1044,-1,
1045,-7,
1046,-1,
1047,-3,
1048,-6,
1049,-6,
1050,-4,
1051,-10,
1052,-6,
1053,-9,
1054,-9,
1055,-8,
1056,-1,
1057,-9,
1058,-9,
1059,-3,
1060,-8,
1061,-7,
1062,-10,
1063,-8,
1064,-8,
1065,-3,
1066,-5,
1067,-4,
1068,-1,
1069,-7,
1070,-10,
1071,-5,
1072,-9,
1073,-7,
1074,-8,
1075,-9,
1076,-1,
1077,-5,
1078,-9,
1079,-9,
1080,-2,
1081,-9,
1082,-5,
1083,-4,
1084,-1,
1085,-7,
1086,-9,
1087,-2,
1088,-5,
1089,-6,
1090,-7,
1091,-3,
1092,-1,
1093,-9,
1094,-1,
1095,-8,
1096,-2,
1097,-4,
1098,-9,
1099,-6,
1100,-9,
1101,-2,
1102,-4,
1103,-10,
1104,-2,
1105,-2,
1106,-4,
1107,-6,
1108,-1,
1109,-6,
1110,-1,
1111,-2,
1112,-6,
1113,-8,
1114,-1,
1115,-1,
1116,-8,
1117,-5,
1118,-3,
1119,-2,
1120,-1,
