Config Num, Utility
241,-9,
242,-10,
243,-8,
244,-9,
245,-5,
246,-9,
247,-5,
248,-5,
249,-2,
250,-7,
251,-4,
252,-1,
253,-5,
254,-10,
255,-6,
256,-1,
257,-2,
258,-5,
259,-6,
260,-7,
261,-1,
262,-6,
263,-8,
264,-3,
265,-4,
266,-3,
267,-6,
268,-6,
269,-8,
270,-9,
271,-5,
272,-9,
273,-7,
274,-8,
275,-9,
276,-8,
277,-1,
278,-2,
279,-10,
280,-2,
281,-9,
282,-2,
283,-1,
284,-8,
285,-6,
286,-1,
287,-9,
288,-6,
289,-6,
290,-2,
291,-4,
292,-5,
293,-1,
294,-8,
295,-2,
296,-3,
297,-8,
298,-10,
299,-9,
300,-3,
301,-2,
302,-1,
303,-3,
304,-5,
305,-2,
306,-9,
307,-10,
308,-3,
309,-2,
310,-6,
311,-2,
312,-5,
313,-1,
314,-1,
315,-8,
316,-4,
317,-9,
318,-2,
319,-5,
320,-6,
