Config Num, Utility
2801,-9,
2802,-7,
2803,-1,
2804,-6,
2805,-5,
2806,-3,
2807,-1,
2808,-9,
2809,-7,
2810,-7,
2811,-2,
2812,-7,
2813,-2,
2814,-1,
2815,-10,
2816,-5,
2817,-3,
2818,-8,
2819,-2,
2820,-2,
2821,-5,
2822,-10,
2823,-6,
2824,-7,
2825,-6,
2826,-3,
2827,-6,
2828,-6,
2829,-10,
2830,-2,
2831,-3,
2832,-1,
2833,-5,
2834,-9,
2835,-7,
2836,-3,
2837,-3,
2838,-6,
2839,-9,
2840,-10,
2841,-2,
2842,-5,
2843,-10,
2844,-6,
2845,-9,
2846,-2,
2847,-3,
2848,-4,
2849,-7,
2850,-9,
2851,-10,
2852,-5,
2853,-9,
2854,-5,
2855,-3,
2856,-6,
2857,-10,
2858,-2,
2859,-4,
2860,-2,
2861,-10,
2862,-5,
2863,-10,
2864,-6,
2865,-4,
2866,-9,
2867,-5,
2868,-4,
2869,-4,
2870,-6,
2871,-8,
2872,-8,
2873,-4,
2874,-8,
2875,-7,
2876,-9,
2877,-8,
2878,-8,
2879,-2,
2880,-2,
2881,-1,
2882,-10,
2883,-10,
2884,-8,
2885,-3,
2886,-5,
2887,-1,
2888,-2,
2889,-3,
2890,-1,
2891,-9,
2892,-5,
2893,-8,
2894,-9,
2895,-2,
2896,-7,
2897,-5,
2898,-4,
2899,-4,
2900,-3,
