Config Num, Utility
71,-8,
72,-2,
73,-3,
74,-2,
75,-6,
76,-7,
77,-5,
78,-1,
79,-6,
80,-6,
81,-1,
82,-7,
83,-1,
84,-6,
85,-2,
86,-6,
87,-5,
88,-6,
89,-4,
90,-1,
91,-5,
92,-8,
93,-3,
94,-5,
95,-5,
96,-1,
97,-6,
98,-5,
99,-5,
100,-3,
101,-1,
102,-2,
103,-8,
104,-2,
105,-4,
106,-8,
107,-7,
108,-5,
109,-6,
110,-7,
111,-8,
112,-10,
113,-8,
114,-6,
115,-7,
116,-2,
117,-10,
118,-2,
119,-1,
120,-10,
121,-1,
122,-1,
123,-9,
124,-9,
125,-7,
126,-5,
127,-7,
128,-10,
129,-1,
130,-2,
131,-6,
132,-2,
133,-9,
134,-5,
135,-2,
136,-5,
137,-4,
138,-8,
139,-7,
140,-6,
