Config Num, Utility
1741,-10,
1742,-9,
1743,-7,
1744,-3,
1745,-8,
1746,-8,
1747,-3,
1748,-3,
1749,-3,
1750,-1,
1751,-1,
1752,-3,
1753,-7,
1754,-10,
1755,-8,
1756,-6,
1757,-4,
1758,-8,
1759,-3,
1760,-2,
1761,-1,
1762,-10,
1763,-6,
1764,-8,
1765,-8,
1766,-5,
1767,-3,
1768,-3,
1769,-4,
1770,-1,
1771,-5,
1772,-4,
1773,-3,
1774,-3,
1775,-5,
1776,-3,
1777,-6,
1778,-10,
1779,-9,
1780,-7,
1781,-7,
1782,-4,
1783,-5,
1784,-1,
1785,-1,
1786,-1,
1787,-9,
1788,-4,
1789,-7,
1790,-6,
1791,-1,
1792,-10,
1793,-6,
1794,-10,
1795,-9,
1796,-8,
1797,-1,
1798,-9,
1799,-5,
1800,-5,
