Config Num, Utility
481,-1,
482,-7,
483,-6,
484,-9,
485,-6,
486,-3,
487,-8,
488,-3,
489,-3,
490,-4,
491,-6,
492,-10,
493,-1,
494,-7,
495,-10,
496,-10,
497,-9,
498,-2,
499,-3,
500,-4,
501,-10,
502,-7,
503,-9,
504,-1,
505,-3,
506,-2,
507,-7,
508,-4,
509,-9,
510,-7,
511,-9,
512,-7,
513,-3,
514,-1,
515,-10,
516,-2,
517,-3,
518,-3,
519,-5,
520,-10,
521,-7,
522,-8,
523,-4,
524,-7,
525,-8,
526,-7,
527,-2,
528,-5,
529,-2,
530,-3,
531,-3,
532,-8,
533,-9,
534,-7,
535,-10,
536,-7,
537,-2,
538,-8,
539,-2,
540,-8,
541,-7,
542,-10,
543,-7,
544,-1,
545,-4,
546,-2,
547,-5,
548,-7,
549,-7,
550,-5,
551,-6,
552,-7,
553,-9,
554,-4,
555,-8,
556,-2,
557,-7,
558,-5,
559,-7,
560,-10,
