Config Num, Utility
601,-10,
602,-2,
603,-2,
604,-3,
605,-1,
606,-10,
607,-5,
608,-4,
609,-1,
610,-10,
611,-7,
612,-8,
613,-1,
614,-2,
615,-10,
616,-4,
617,-10,
618,-6,
619,-1,
620,-5,
621,-2,
622,-2,
623,-6,
624,-4,
625,-5,
626,-1,
627,-3,
628,-4,
629,-4,
630,-1,
631,-7,
632,-7,
633,-1,
634,-10,
635,-6,
636,-7,
637,-1,
638,-8,
639,-4,
640,-6,
641,-7,
642,-8,
643,-7,
644,-10,
645,-6,
646,-3,
647,-3,
648,-1,
649,-1,
650,-8,
651,-1,
652,-8,
653,-5,
654,-2,
655,-10,
656,-2,
657,-7,
658,-6,
659,-6,
660,-10,
661,-3,
662,-4,
663,-8,
664,-10,
665,-4,
666,-6,
667,-10,
668,-9,
669,-5,
670,-5,
671,-7,
672,-5,
673,-1,
674,-3,
675,-3,
676,-2,
677,-8,
678,-8,
679,-5,
680,-1,
681,-4,
682,-6,
683,-3,
684,-8,
685,-6,
686,-5,
687,-5,
688,-4,
689,-2,
690,-7,
691,-6,
692,-10,
693,-3,
694,-4,
695,-2,
696,-1,
697,-6,
698,-1,
699,-7,
700,-6,
