Config Num, Utility
721,-2,
722,-3,
723,-1,
724,-3,
725,-7,
726,-10,
727,-4,
728,-1,
729,-9,
730,-6,
731,-8,
732,-6,
733,-1,
734,-8,
735,-10,
736,-10,
737,-4,
738,-5,
739,-5,
740,-2,
741,-4,
742,-6,
743,-7,
744,-1,
745,-2,
746,-8,
747,-2,
748,-1,
749,-6,
750,-6,
751,-1,
752,-2,
753,-1,
754,-9,
755,-2,
756,-8,
757,-9,
758,-10,
759,-8,
760,-10,
761,-7,
762,-5,
763,-10,
764,-4,
765,-10,
766,-1,
767,-2,
768,-2,
769,-2,
770,-9,
771,-3,
772,-2,
773,-4,
774,-8,
775,-6,
776,-3,
777,-6,
778,-1,
779,-1,
780,-6,
781,-8,
782,-6,
783,-2,
784,-1,
785,-10,
786,-8,
787,-2,
788,-8,
789,-1,
790,-9,
791,-4,
792,-1,
793,-5,
794,-6,
795,-3,
796,-3,
797,-3,
798,-10,
799,-1,
800,-4,
801,-1,
802,-1,
803,-7,
804,-10,
805,-4,
806,-1,
807,-7,
808,-3,
809,-8,
810,-8,
