Config Num, Utility
631,-1,
632,-1,
633,-3,
634,-8,
635,-1,
636,-9,
637,-4,
638,-10,
639,-7,
640,-6,
641,-4,
642,-4,
643,-10,
644,-9,
645,-5,
646,-6,
647,-9,
648,-3,
649,-1,
650,-2,
651,-4,
652,-3,
653,-7,
654,-9,
655,-6,
656,-10,
657,-9,
658,-1,
659,-9,
660,-7,
661,-9,
662,-4,
663,-10,
664,-4,
665,-8,
666,-10,
667,-4,
668,-1,
669,-5,
670,-10,
671,-7,
672,-1,
673,-6,
674,-10,
675,-5,
676,-9,
677,-1,
678,-4,
679,-8,
680,-9,
681,-7,
682,-2,
683,-10,
684,-9,
685,-10,
686,-3,
687,-8,
688,-3,
689,-7,
690,-8,
691,-10,
692,-9,
693,-4,
694,-6,
695,-5,
696,-3,
697,-6,
698,-5,
699,-4,
700,-9,
701,-1,
702,-8,
703,-3,
704,-2,
705,-10,
706,-8,
707,-5,
708,-3,
709,-10,
710,-5,
711,-1,
712,-3,
713,-10,
714,-10,
715,-10,
716,-4,
717,-9,
718,-5,
719,-3,
720,-1,
