Config Num, Utility
91,-10,
92,-10,
93,-2,
94,-1,
95,-6,
96,-5,
97,-4,
98,-8,
99,-10,
100,-1,
101,-3,
102,-1,
103,-1,
104,-4,
105,-10,
106,-10,
107,-2,
108,-10,
109,-7,
110,-2,
111,-3,
112,-3,
113,-3,
114,-6,
115,-8,
116,-6,
117,-5,
118,-10,
119,-8,
120,-7,
121,-5,
122,-7,
123,-1,
124,-2,
125,-4,
126,-8,
127,-10,
128,-4,
129,-9,
130,-2,
131,-6,
132,-9,
133,-10,
134,-1,
135,-9,
136,-7,
137,-10,
138,-9,
139,-10,
140,-8,
141,-4,
142,-7,
143,-7,
144,-5,
145,-7,
146,-8,
147,-2,
148,-1,
149,-5,
150,-7,
151,-10,
152,-4,
153,-9,
154,-3,
155,-7,
156,-9,
157,-9,
158,-6,
159,-4,
160,-4,
161,-9,
162,-1,
163,-3,
164,-2,
165,-6,
166,-7,
167,-7,
168,-4,
169,-5,
170,-3,
171,-1,
172,-5,
173,-8,
174,-10,
175,-6,
176,-10,
177,-6,
178,-10,
179,-10,
180,-9,
