Config Num, Utility
281,-8,
282,-8,
283,-1,
284,-9,
285,-3,
286,-2,
287,-6,
288,-7,
289,-9,
290,-10,
291,-10,
292,-8,
293,-6,
294,-8,
295,-1,
296,-9,
297,-3,
298,-6,
299,-10,
300,-4,
301,-4,
302,-8,
303,-8,
304,-5,
305,-3,
306,-3,
307,-4,
308,-3,
309,-8,
310,-4,
311,-6,
312,-2,
313,-7,
314,-1,
315,-6,
316,-1,
317,-3,
318,-10,
319,-3,
320,-4,
321,-1,
322,-8,
323,-8,
324,-6,
325,-2,
326,-4,
327,-7,
328,-1,
329,-10,
330,-1,
331,-9,
332,-1,
333,-7,
334,-5,
335,-4,
336,-6,
337,-2,
338,-1,
339,-8,
340,-5,
341,-2,
342,-3,
343,-3,
344,-4,
345,-4,
346,-8,
347,-7,
348,-1,
349,-8,
350,-9,
