Config Num, Utility
1401,-6,
1402,-3,
1403,-4,
1404,-9,
1405,-4,
1406,-7,
1407,-5,
1408,-10,
1409,-4,
1410,-9,
1411,-2,
1412,-9,
1413,-4,
1414,-3,
1415,-3,
1416,-5,
1417,-2,
1418,-6,
1419,-6,
1420,-8,
1421,-6,
1422,-1,
1423,-6,
1424,-8,
1425,-2,
1426,-5,
1427,-3,
1428,-8,
1429,-7,
1430,-5,
1431,-7,
1432,-9,
1433,-10,
1434,-7,
1435,-5,
1436,-1,
1437,-9,
1438,-7,
1439,-10,
1440,-1,
1441,-3,
1442,-1,
1443,-5,
1444,-7,
1445,-6,
1446,-4,
1447,-9,
1448,-9,
1449,-8,
1450,-5,
1451,-1,
1452,-7,
1453,-5,
1454,-9,
1455,-1,
1456,-9,
1457,-8,
1458,-5,
1459,-10,
1460,-5,
1461,-5,
1462,-6,
1463,-8,
1464,-7,
1465,-5,
1466,-8,
1467,-5,
1468,-7,
1469,-8,
1470,-9,
1471,-1,
1472,-4,
1473,-9,
1474,-3,
1475,-7,
1476,-3,
1477,-2,
1478,-7,
1479,-6,
1480,-7,
1481,-5,
1482,-2,
1483,-3,
1484,-7,
1485,-2,
1486,-9,
1487,-6,
1488,-3,
1489,-7,
1490,-4,
1491,-8,
1492,-3,
1493,-8,
1494,-7,
1495,-1,
1496,-6,
1497,-2,
1498,-2,
1499,-2,
1500,-5,
