Config Num, Utility
811,-5,
812,-3,
813,-7,
814,-9,
815,-4,
816,-5,
817,-7,
818,-5,
819,-2,
820,-6,
821,-8,
822,-3,
823,-5,
824,-4,
825,-5,
826,-4,
827,-9,
828,-4,
829,-9,
830,-10,
831,-4,
832,-3,
833,-7,
834,-6,
835,-3,
836,-3,
837,-10,
838,-1,
839,-9,
840,-6,
841,-8,
842,-10,
843,-1,
844,-2,
845,-2,
846,-9,
847,-1,
848,-4,
849,-6,
850,-6,
851,-2,
852,-6,
853,-9,
854,-1,
855,-10,
856,-8,
857,-8,
858,-6,
859,-8,
860,-8,
861,-10,
862,-7,
863,-3,
864,-10,
865,-5,
866,-1,
867,-4,
868,-2,
869,-3,
870,-2,
871,-5,
872,-9,
873,-9,
874,-6,
875,-8,
876,-5,
877,-7,
878,-3,
879,-6,
880,-1,
881,-5,
882,-2,
883,-4,
884,-7,
885,-5,
886,-6,
887,-2,
888,-7,
889,-3,
890,-10,
891,-10,
892,-3,
893,-7,
894,-8,
895,-6,
896,-7,
897,-9,
898,-5,
899,-7,
900,-6,
