Config Num, Utility
1501,-1,
1502,-2,
1503,-10,
1504,-10,
1505,-1,
1506,-10,
1507,-2,
1508,-7,
1509,-9,
1510,-9,
1511,-6,
1512,-9,
1513,-8,
1514,-8,
1515,-2,
1516,-7,
1517,-2,
1518,-7,
1519,-7,
1520,-2,
1521,-6,
1522,-2,
1523,-6,
1524,-4,
1525,-6,
1526,-3,
1527,-10,
1528,-8,
1529,-9,
1530,-6,
1531,-8,
1532,-1,
1533,-9,
1534,-1,
1535,-1,
1536,-2,
1537,-3,
1538,-4,
1539,-1,
1540,-4,
1541,-6,
1542,-4,
1543,-10,
1544,-8,
1545,-1,
1546,-7,
1547,-2,
1548,-5,
1549,-10,
1550,-6,
1551,-8,
1552,-1,
1553,-1,
1554,-8,
1555,-6,
1556,-10,
1557,-4,
1558,-8,
1559,-2,
1560,-10,
1561,-1,
1562,-6,
1563,-4,
1564,-6,
1565,-2,
1566,-6,
1567,-6,
1568,-7,
1569,-4,
1570,-9,
1571,-8,
1572,-10,
1573,-7,
1574,-6,
1575,-3,
1576,-5,
1577,-7,
1578,-6,
1579,-3,
1580,-9,
1581,-4,
1582,-2,
1583,-6,
1584,-9,
1585,-5,
1586,-5,
1587,-5,
1588,-3,
1589,-5,
1590,-9,
1591,-5,
1592,-3,
1593,-3,
1594,-5,
1595,-9,
1596,-6,
1597,-9,
1598,-8,
1599,-5,
1600,-2,
