Config Num, Utility
661,-2,
662,-10,
663,-10,
664,-1,
665,-9,
666,-1,
667,-3,
668,-9,
669,-6,
670,-6,
671,-2,
672,-6,
673,-5,
674,-10,
675,-4,
676,-7,
677,-5,
678,-7,
679,-8,
680,-6,
681,-1,
682,-6,
683,-1,
684,-5,
685,-5,
686,-4,
687,-5,
688,-6,
689,-5,
690,-5,
691,-1,
692,-1,
693,-2,
694,-1,
695,-7,
696,-10,
697,-5,
698,-10,
699,-9,
700,-2,
701,-9,
702,-3,
703,-5,
704,-7,
705,-4,
706,-2,
707,-3,
708,-3,
709,-9,
710,-9,
711,-1,
712,-8,
713,-7,
714,-3,
715,-10,
716,-6,
717,-6,
718,-1,
719,-4,
720,-5,
