Config Num, Utility
1121,-9,
1122,-4,
1123,-7,
1124,-2,
1125,-10,
1126,-5,
1127,-4,
1128,-8,
1129,-4,
1130,-1,
1131,-1,
1132,-7,
1133,-2,
1134,-5,
1135,-7,
1136,-9,
1137,-9,
1138,-9,
1139,-7,
1140,-1,
1141,-1,
1142,-7,
1143,-2,
1144,-5,
1145,-9,
1146,-3,
1147,-4,
1148,-2,
1149,-5,
1150,-2,
1151,-1,
1152,-2,
1153,-1,
1154,-4,
1155,-8,
1156,-5,
1157,-2,
1158,-7,
1159,-5,
1160,-10,
1161,-2,
1162,-3,
1163,-6,
1164,-9,
1165,-1,
1166,-8,
1167,-2,
1168,-1,
1169,-10,
1170,-4,
1171,-6,
1172,-4,
1173,-1,
1174,-3,
1175,-9,
1176,-3,
1177,-10,
1178,-4,
1179,-2,
1180,-1,
1181,-9,
1182,-6,
1183,-4,
1184,-3,
1185,-10,
1186,-6,
1187,-6,
1188,-8,
1189,-3,
1190,-8,
