Config Num, Utility
2321,-6,
2322,-4,
2323,-3,
2324,-6,
2325,-9,
2326,-2,
2327,-5,
2328,-3,
2329,-7,
2330,-8,
2331,-10,
2332,-4,
2333,-10,
2334,-1,
2335,-8,
2336,-2,
2337,-3,
2338,-10,
2339,-9,
2340,-6,
2341,-9,
2342,-7,
2343,-5,
2344,-6,
2345,-1,
2346,-2,
2347,-6,
2348,-3,
2349,-1,
2350,-3,
2351,-9,
2352,-5,
2353,-7,
2354,-2,
2355,-1,
2356,-5,
2357,-2,
2358,-9,
2359,-6,
2360,-5,
2361,-5,
2362,-5,
2363,-9,
2364,-8,
2365,-2,
2366,-7,
2367,-1,
2368,-4,
2369,-3,
2370,-8,
2371,-3,
2372,-1,
2373,-2,
2374,-7,
2375,-10,
2376,-5,
2377,-9,
2378,-4,
2379,-2,
2380,-6,
2381,-9,
2382,-4,
2383,-4,
2384,-10,
2385,-9,
2386,-3,
2387,-8,
2388,-5,
2389,-2,
2390,-7,
2391,-6,
2392,-3,
2393,-7,
2394,-3,
2395,-6,
2396,-3,
2397,-1,
2398,-1,
2399,-10,
2400,-9,
