Config Num, Utility
271,-9,
272,-9,
273,-9,
274,-9,
275,-9,
276,-3,
277,-4,
278,-1,
279,-4,
280,-9,
281,-2,
282,-10,
283,-5,
284,-9,
285,-1,
286,-8,
287,-8,
288,-2,
289,-1,
290,-1,
291,-1,
292,-1,
293,-4,
294,-3,
295,-10,
296,-7,
297,-7,
298,-10,
299,-7,
300,-9,
301,-10,
302,-6,
303,-1,
304,-2,
305,-10,
306,-2,
307,-2,
308,-2,
309,-4,
310,-7,
311,-7,
312,-1,
313,-3,
314,-10,
315,-7,
316,-3,
317,-2,
318,-7,
319,-7,
320,-7,
321,-8,
322,-9,
323,-6,
324,-1,
325,-8,
326,-4,
327,-2,
328,-2,
329,-7,
330,-7,
331,-6,
332,-6,
333,-9,
334,-3,
335,-2,
336,-1,
337,-8,
338,-7,
339,-5,
340,-6,
341,-8,
342,-5,
343,-9,
344,-8,
345,-9,
346,-10,
347,-8,
348,-4,
349,-2,
350,-6,
351,-6,
352,-7,
353,-9,
354,-2,
355,-3,
356,-10,
357,-9,
358,-3,
359,-8,
360,-6,
