Config Num, Utility
1021,-7,
1022,-5,
1023,-7,
1024,-6,
1025,-9,
1026,-4,
1027,-7,
1028,-7,
1029,-8,
1030,-2,
1031,-1,
1032,-5,
1033,-8,
1034,-2,
1035,-9,
1036,-5,
1037,-3,
1038,-6,
1039,-5,
1040,-8,
1041,-4,
1042,-3,
1043,-4,
1044,-10,
1045,-3,
1046,-8,
1047,-9,
1048,-6,
1049,-2,
1050,-4,
1051,-9,
1052,-2,
1053,-10,
1054,-2,
1055,-1,
1056,-10,
1057,-5,
1058,-9,
1059,-9,
1060,-8,
1061,-8,
1062,-1,
1063,-1,
1064,-3,
1065,-8,
1066,-3,
1067,-3,
1068,-9,
1069,-8,
1070,-2,
1071,-10,
1072,-2,
1073,-2,
1074,-6,
1075,-7,
1076,-2,
1077,-9,
1078,-4,
1079,-1,
1080,-6,
