Config Num, Utility
991,-3,
992,-10,
993,-1,
994,-4,
995,-10,
996,-4,
997,-2,
998,-1,
999,-9,
1000,-9,
1001,-2,
1002,-9,
1003,-3,
1004,-7,
1005,-8,
1006,-2,
1007,-8,
1008,-6,
1009,-1,
1010,-2,
1011,-8,
1012,-10,
1013,-4,
1014,-10,
1015,-3,
1016,-7,
1017,-7,
1018,-5,
1019,-3,
1020,-1,
1021,-2,
1022,-4,
1023,-2,
1024,-9,
1025,-5,
1026,-4,
1027,-9,
1028,-7,
1029,-2,
1030,-8,
1031,-5,
1032,-10,
1033,-10,
1034,-7,
1035,-8,
1036,-3,
1037,-6,
1038,-6,
1039,-10,
1040,-3,
1041,-1,
1042,-5,
1043,-10,
1044,-4,
1045,-1,
1046,-4,
1047,-6,
1048,-9,
1049,-8,
1050,-10,
1051,-4,
1052,-8,
1053,-2,
1054,-3,
1055,-7,
1056,-1,
1057,-8,
1058,-8,
1059,-5,
1060,-1,
1061,-10,
1062,-1,
1063,-1,
1064,-1,
1065,-9,
1066,-1,
1067,-5,
1068,-2,
1069,-10,
1070,-10,
1071,-1,
1072,-4,
1073,-3,
1074,-1,
1075,-1,
1076,-2,
1077,-10,
1078,-4,
1079,-6,
1080,-9,
