Config Num, Utility
1681,-6,
1682,-1,
1683,-9,
1684,-2,
1685,-6,
1686,-5,
1687,-5,
1688,-10,
1689,-2,
1690,-9,
1691,-8,
1692,-2,
1693,-3,
1694,-5,
1695,-3,
1696,-10,
1697,-1,
1698,-8,
1699,-9,
1700,-9,
1701,-9,
1702,-4,
1703,-3,
1704,-6,
1705,-3,
1706,-3,
1707,-10,
1708,-3,
1709,-4,
1710,-3,
1711,-4,
1712,-7,
1713,-4,
1714,-5,
1715,-1,
1716,-1,
1717,-6,
1718,-2,
1719,-7,
1720,-2,
1721,-7,
1722,-9,
1723,-1,
1724,-5,
1725,-9,
1726,-9,
1727,-7,
1728,-5,
1729,-2,
1730,-8,
1731,-3,
1732,-9,
1733,-7,
1734,-1,
1735,-4,
1736,-10,
1737,-1,
1738,-6,
1739,-6,
1740,-10,
1741,-6,
1742,-2,
1743,-6,
1744,-4,
1745,-7,
1746,-6,
1747,-4,
1748,-3,
1749,-5,
1750,-5,
1751,-6,
1752,-5,
1753,-9,
1754,-2,
1755,-6,
1756,-3,
1757,-10,
1758,-4,
1759,-9,
1760,-7,
