Config Num, Utility
321,-2,
322,-10,
323,-4,
324,-3,
325,-9,
326,-1,
327,-10,
328,-6,
329,-5,
330,-4,
331,-2,
332,-7,
333,-7,
334,-7,
335,-5,
336,-3,
337,-3,
338,-3,
339,-2,
340,-3,
341,-9,
342,-1,
343,-2,
344,-9,
345,-4,
346,-9,
347,-1,
348,-3,
349,-3,
350,-4,
351,-3,
352,-5,
353,-9,
354,-2,
355,-6,
356,-4,
357,-4,
358,-9,
359,-4,
360,-9,
361,-6,
362,-7,
363,-2,
364,-2,
365,-8,
366,-6,
367,-1,
368,-9,
369,-4,
370,-5,
371,-2,
372,-7,
373,-5,
374,-4,
375,-5,
376,-10,
377,-6,
378,-3,
379,-6,
380,-5,
381,-3,
382,-2,
383,-2,
384,-6,
385,-3,
386,-4,
387,-9,
388,-7,
389,-3,
390,-5,
391,-9,
392,-4,
393,-4,
394,-7,
395,-4,
396,-10,
397,-7,
398,-5,
399,-8,
400,-9,
