Config Num, Utility
801,-3,
802,-6,
803,-5,
804,-6,
805,-5,
806,-4,
807,-6,
808,-8,
809,-6,
810,-6,
811,-5,
812,-7,
813,-3,
814,-2,
815,-1,
816,-5,
817,-10,
818,-10,
819,-9,
820,-5,
821,-3,
822,-9,
823,-9,
824,-9,
825,-4,
826,-9,
827,-7,
828,-5,
829,-1,
830,-6,
831,-10,
832,-2,
833,-4,
834,-2,
835,-10,
836,-6,
837,-5,
838,-3,
839,-5,
840,-1,
841,-6,
842,-10,
843,-9,
844,-5,
845,-10,
846,-9,
847,-10,
848,-8,
849,-6,
850,-9,
851,-1,
852,-10,
853,-3,
854,-9,
855,-8,
856,-3,
857,-7,
858,-4,
859,-9,
860,-8,
861,-3,
862,-10,
863,-6,
864,-8,
865,-6,
866,-9,
867,-4,
868,-6,
869,-10,
870,-6,
871,-3,
872,-7,
873,-8,
874,-8,
875,-5,
876,-6,
877,-4,
878,-9,
879,-4,
880,-9,
881,-5,
882,-1,
883,-6,
884,-3,
885,-3,
886,-2,
887,-2,
888,-8,
889,-6,
890,-10,
891,-10,
892,-4,
893,-4,
894,-9,
895,-5,
896,-1,
897,-7,
898,-9,
899,-7,
900,-6,
