Config Num, Utility
361,-10,
362,-3,
363,-5,
364,-4,
365,-7,
366,-2,
367,-4,
368,-10,
369,-5,
370,-10,
371,-6,
372,-4,
373,-8,
374,-10,
375,-4,
376,-10,
377,-3,
378,-2,
379,-6,
380,-9,
381,-2,
382,-6,
383,-5,
384,-6,
385,-6,
386,-5,
387,-1,
388,-10,
389,-3,
390,-7,
391,-10,
392,-5,
393,-4,
394,-7,
395,-4,
396,-9,
397,-5,
398,-1,
399,-5,
400,-7,
401,-7,
402,-7,
403,-7,
404,-4,
405,-4,
406,-5,
407,-2,
408,-7,
409,-8,
410,-7,
411,-4,
412,-9,
413,-2,
414,-1,
415,-2,
416,-3,
417,-10,
418,-9,
419,-10,
420,-4,
421,-3,
422,-3,
423,-7,
424,-9,
425,-6,
426,-6,
427,-4,
428,-10,
429,-3,
430,-6,
431,-10,
432,-8,
433,-1,
434,-2,
435,-5,
436,-6,
437,-7,
438,-1,
439,-3,
440,-5,
441,-7,
442,-7,
443,-6,
444,-2,
445,-8,
446,-10,
447,-7,
448,-1,
449,-2,
450,-4,
