Config Num, Utility
1,-7,
2,-9,
3,-7,
4,-1,
5,-3,
6,-4,
7,-3,
8,-1,
9,-3,
10,-1,
11,-2,
12,-2,
13,-2,
14,-3,
15,-4,
16,-8,
17,-1,
18,-5,
19,-1,
20,-10,
21,-1,
22,-4,
23,-2,
24,-9,
25,-6,
26,-7,
27,-5,
28,-8,
29,-7,
30,-3,
31,-6,
32,-3,
33,-7,
34,-7,
35,-2,
36,-1,
37,-4,
38,-4,
39,-5,
40,-1,
41,-10,
42,-6,
43,-5,
44,-1,
45,-5,
46,-10,
47,-5,
48,-6,
49,-5,
50,-10,
51,-5,
52,-3,
53,-8,
54,-8,
55,-10,
56,-10,
57,-5,
58,-2,
59,-2,
60,-5,
61,-2,
62,-3,
63,-4,
64,-9,
65,-9,
66,-1,
67,-3,
68,-6,
69,-3,
70,-3,
71,-10,
72,-8,
73,-8,
74,-5,
75,-8,
76,-1,
77,-10,
78,-4,
79,-2,
80,-7,
81,-4,
82,-5,
83,-9,
84,-1,
85,-7,
86,-10,
87,-3,
88,-10,
89,-3,
90,-7,
