Config Num, Utility
421,-10,
422,-4,
423,-8,
424,-8,
425,-10,
426,-1,
427,-1,
428,-10,
429,-4,
430,-5,
431,-10,
432,-5,
433,-6,
434,-1,
435,-3,
436,-3,
437,-5,
438,-6,
439,-5,
440,-7,
441,-1,
442,-4,
443,-3,
444,-10,
445,-1,
446,-6,
447,-4,
448,-10,
449,-1,
450,-9,
451,-8,
452,-7,
453,-1,
454,-1,
455,-6,
456,-1,
457,-1,
458,-4,
459,-5,
460,-6,
461,-9,
462,-10,
463,-6,
464,-3,
465,-10,
466,-8,
467,-2,
468,-1,
469,-9,
470,-6,
471,-5,
472,-5,
473,-5,
474,-7,
475,-4,
476,-10,
477,-8,
478,-4,
479,-8,
480,-4,
481,-6,
482,-8,
483,-7,
484,-1,
485,-6,
486,-8,
487,-10,
488,-9,
489,-6,
490,-1,
