Config Num, Utility
2201,-8,
2202,-7,
2203,-7,
2204,-9,
2205,-2,
2206,-8,
2207,-4,
2208,-4,
2209,-3,
2210,-8,
2211,-6,
2212,-4,
2213,-6,
2214,-8,
2215,-9,
2216,-2,
2217,-8,
2218,-7,
2219,-7,
2220,-3,
2221,-10,
2222,-3,
2223,-6,
2224,-10,
2225,-10,
2226,-5,
2227,-5,
2228,-1,
2229,-8,
2230,-7,
2231,-7,
2232,-2,
2233,-1,
2234,-4,
2235,-4,
2236,-4,
2237,-6,
2238,-1,
2239,-8,
2240,-9,
2241,-2,
2242,-3,
2243,-10,
2244,-9,
2245,-7,
2246,-2,
2247,-7,
2248,-2,
2249,-8,
2250,-3,
2251,-1,
2252,-10,
2253,-7,
2254,-3,
2255,-1,
2256,-7,
2257,-3,
2258,-4,
2259,-2,
2260,-4,
2261,-1,
2262,-4,
2263,-4,
2264,-8,
2265,-7,
2266,-2,
2267,-7,
2268,-10,
2269,-3,
2270,-1,
2271,-3,
2272,-10,
2273,-10,
2274,-10,
2275,-2,
2276,-2,
2277,-10,
2278,-9,
2279,-5,
2280,-4,
2281,-6,
2282,-8,
2283,-5,
2284,-6,
2285,-5,
2286,-8,
2287,-4,
2288,-2,
2289,-2,
2290,-4,
2291,-1,
2292,-1,
2293,-10,
2294,-3,
2295,-3,
2296,-7,
2297,-2,
2298,-2,
2299,-5,
2300,-6,
