Config Num, Utility
121,-10,
122,-5,
123,-5,
124,-1,
125,-3,
126,-10,
127,-4,
128,-6,
129,-4,
130,-1,
131,-6,
132,-5,
133,-6,
134,-1,
135,-4,
136,-5,
137,-6,
138,-5,
139,-3,
140,-5,
141,-8,
142,-6,
143,-1,
144,-2,
145,-1,
146,-2,
147,-7,
148,-8,
149,-6,
150,-9,
151,-7,
152,-9,
153,-4,
154,-5,
155,-5,
156,-4,
157,-2,
158,-1,
159,-8,
160,-9,
161,-5,
162,-6,
163,-3,
164,-7,
165,-4,
166,-7,
167,-9,
168,-5,
169,-9,
170,-7,
171,-9,
172,-2,
173,-1,
174,-3,
175,-2,
176,-5,
177,-1,
178,-10,
179,-4,
180,-1,
