Config Num, Utility
2081,-10,
2082,-6,
2083,-7,
2084,-9,
2085,-8,
2086,-7,
2087,-10,
2088,-1,
2089,-10,
2090,-8,
2091,-6,
2092,-8,
2093,-10,
2094,-7,
2095,-8,
2096,-6,
2097,-3,
2098,-8,
2099,-1,
2100,-3,
2101,-8,
2102,-10,
2103,-6,
2104,-5,
2105,-4,
2106,-1,
2107,-9,
2108,-1,
2109,-8,
2110,-10,
2111,-2,
2112,-2,
2113,-2,
2114,-10,
2115,-8,
2116,-8,
2117,-7,
2118,-8,
2119,-2,
2120,-3,
2121,-1,
2122,-8,
2123,-6,
2124,-1,
2125,-3,
2126,-5,
2127,-5,
2128,-1,
2129,-10,
2130,-9,
2131,-8,
2132,-4,
2133,-5,
2134,-6,
2135,-4,
2136,-9,
2137,-1,
2138,-1,
2139,-9,
2140,-7,
2141,-2,
2142,-9,
2143,-4,
2144,-1,
2145,-4,
2146,-1,
2147,-7,
2148,-2,
2149,-3,
2150,-7,
2151,-2,
2152,-9,
2153,-1,
2154,-7,
2155,-1,
2156,-4,
2157,-7,
2158,-1,
2159,-2,
2160,-3,
