Config Num, Utility
561,-1,
562,-4,
563,-6,
564,-9,
565,-2,
566,-6,
567,-3,
568,-8,
569,-2,
570,-5,
571,-3,
572,-8,
573,-2,
574,-4,
575,-9,
576,-9,
577,-7,
578,-1,
579,-8,
580,-1,
581,-9,
582,-7,
583,-3,
584,-7,
585,-4,
586,-8,
587,-6,
588,-8,
589,-9,
590,-3,
591,-6,
592,-1,
593,-1,
594,-2,
595,-9,
596,-5,
597,-3,
598,-7,
599,-1,
600,-9,
601,-8,
602,-4,
603,-7,
604,-5,
605,-1,
606,-1,
607,-1,
608,-3,
609,-4,
610,-7,
611,-9,
612,-5,
613,-3,
614,-9,
615,-9,
616,-7,
617,-7,
618,-5,
619,-3,
620,-4,
621,-2,
622,-7,
623,-7,
624,-7,
625,-1,
626,-1,
627,-4,
628,-6,
629,-7,
630,-2,
