Config Num, Utility
451,-10,
452,-7,
453,-9,
454,-8,
455,-10,
456,-1,
457,-5,
458,-1,
459,-8,
460,-9,
461,-8,
462,-6,
463,-5,
464,-3,
465,-9,
466,-1,
467,-3,
468,-4,
469,-6,
470,-6,
471,-2,
472,-9,
473,-4,
474,-4,
475,-2,
476,-4,
477,-5,
478,-10,
479,-10,
480,-7,
481,-6,
482,-2,
483,-7,
484,-4,
485,-6,
486,-3,
487,-1,
488,-9,
489,-2,
490,-10,
491,-7,
492,-4,
493,-7,
494,-7,
495,-10,
496,-4,
497,-5,
498,-6,
499,-9,
500,-9,
501,-2,
502,-1,
503,-8,
504,-6,
505,-8,
506,-1,
507,-7,
508,-6,
509,-7,
510,-10,
511,-7,
512,-5,
513,-3,
514,-4,
515,-8,
516,-2,
517,-6,
518,-5,
519,-10,
520,-6,
521,-9,
522,-6,
523,-2,
524,-3,
525,-3,
526,-6,
527,-8,
528,-6,
529,-1,
530,-9,
531,-4,
532,-7,
533,-6,
534,-4,
535,-1,
536,-8,
537,-10,
538,-2,
539,-5,
540,-10,
