Config Num, Utility
1201,-7,
1202,-10,
1203,-7,
1204,-9,
1205,-6,
1206,-4,
1207,-9,
1208,-4,
1209,-6,
1210,-9,
1211,-2,
1212,-8,
1213,-3,
1214,-3,
1215,-2,
1216,-1,
1217,-3,
1218,-6,
1219,-9,
1220,-5,
1221,-5,
1222,-10,
1223,-7,
1224,-7,
1225,-9,
1226,-10,
1227,-9,
1228,-6,
1229,-10,
1230,-8,
1231,-10,
1232,-5,
1233,-8,
1234,-3,
1235,-6,
1236,-1,
1237,-6,
1238,-1,
1239,-9,
1240,-10,
1241,-1,
1242,-9,
1243,-6,
1244,-7,
1245,-3,
1246,-8,
1247,-5,
1248,-1,
1249,-2,
1250,-7,
1251,-5,
1252,-6,
1253,-6,
1254,-7,
1255,-1,
1256,-2,
1257,-9,
1258,-8,
1259,-6,
1260,-8,
1261,-9,
1262,-5,
1263,-9,
1264,-7,
1265,-8,
1266,-2,
1267,-5,
1268,-10,
1269,-10,
1270,-7,
1271,-4,
1272,-6,
1273,-7,
1274,-1,
1275,-8,
1276,-7,
1277,-10,
1278,-4,
1279,-8,
1280,-4,
1281,-3,
1282,-10,
1283,-2,
1284,-2,
1285,-8,
1286,-2,
1287,-2,
1288,-3,
1289,-1,
1290,-2,
1291,-9,
1292,-4,
1293,-8,
1294,-3,
1295,-7,
1296,-8,
1297,-4,
1298,-2,
1299,-8,
1300,-9,
