Config Num, Utility
541,-7,
542,-7,
543,-1,
544,-6,
545,-1,
546,-3,
547,-2,
548,-10,
549,-3,
550,-9,
551,-7,
552,-5,
553,-1,
554,-1,
555,-5,
556,-3,
557,-3,
558,-10,
559,-6,
560,-3,
561,-1,
562,-8,
563,-6,
564,-1,
565,-4,
566,-9,
567,-5,
568,-10,
569,-10,
570,-3,
571,-1,
572,-7,
573,-10,
574,-4,
575,-4,
576,-4,
577,-6,
578,-3,
579,-3,
580,-9,
581,-7,
582,-5,
583,-8,
584,-6,
585,-1,
586,-10,
587,-3,
588,-9,
589,-5,
590,-9,
591,-10,
592,-9,
593,-9,
594,-10,
595,-2,
596,-5,
597,-5,
598,-3,
599,-3,
600,-9,
601,-10,
602,-1,
603,-1,
604,-8,
605,-7,
606,-6,
607,-1,
608,-5,
609,-7,
610,-6,
611,-8,
612,-9,
613,-6,
614,-4,
615,-6,
616,-7,
617,-10,
618,-10,
619,-1,
620,-6,
621,-4,
622,-7,
623,-2,
624,-2,
625,-7,
626,-2,
627,-10,
628,-8,
629,-3,
630,-8,
