Config Num, Utility
1191,-9,
1192,-5,
1193,-8,
1194,-8,
1195,-9,
1196,-6,
1197,-9,
1198,-1,
1199,-9,
1200,-7,
1201,-5,
1202,-10,
1203,-8,
1204,-10,
1205,-5,
1206,-9,
1207,-6,
1208,-6,
1209,-7,
1210,-6,
1211,-8,
1212,-1,
1213,-9,
1214,-7,
1215,-1,
1216,-8,
1217,-1,
1218,-9,
1219,-1,
1220,-1,
1221,-4,
1222,-9,
1223,-2,
1224,-7,
1225,-2,
1226,-7,
1227,-4,
1228,-10,
1229,-4,
1230,-2,
1231,-10,
1232,-10,
1233,-10,
1234,-3,
1235,-2,
1236,-9,
1237,-6,
1238,-4,
1239,-7,
1240,-8,
1241,-7,
1242,-8,
1243,-5,
1244,-6,
1245,-2,
1246,-7,
1247,-9,
1248,-9,
1249,-8,
1250,-2,
1251,-6,
1252,-2,
1253,-3,
1254,-4,
1255,-6,
1256,-1,
1257,-3,
1258,-4,
1259,-5,
1260,-9,
