Config Num, Utility
721,-7,
722,-7,
723,-8,
724,-8,
725,-2,
726,-10,
727,-6,
728,-1,
729,-5,
730,-8,
731,-3,
732,-4,
733,-3,
734,-2,
735,-10,
736,-3,
737,-3,
738,-4,
739,-7,
740,-5,
741,-3,
742,-4,
743,-10,
744,-2,
745,-6,
746,-8,
747,-1,
748,-8,
749,-7,
750,-4,
751,-5,
752,-2,
753,-9,
754,-3,
755,-9,
756,-7,
757,-7,
758,-3,
759,-2,
760,-1,
761,-6,
762,-4,
763,-1,
764,-3,
765,-5,
766,-2,
767,-6,
768,-9,
769,-8,
770,-9,
771,-4,
772,-3,
773,-4,
774,-10,
775,-10,
776,-9,
777,-1,
778,-3,
779,-6,
780,-3,
