Config Num, Utility
401,-4,
402,-7,
403,-2,
404,-8,
405,-4,
406,-10,
407,-2,
408,-4,
409,-1,
410,-4,
411,-9,
412,-1,
413,-3,
414,-10,
415,-4,
416,-10,
417,-9,
418,-6,
419,-3,
420,-8,
421,-1,
422,-5,
423,-9,
424,-5,
425,-1,
426,-9,
427,-7,
428,-4,
429,-8,
430,-2,
431,-2,
432,-10,
433,-9,
434,-10,
435,-2,
436,-1,
437,-5,
438,-10,
439,-6,
440,-1,
441,-5,
442,-7,
443,-3,
444,-7,
445,-7,
446,-10,
447,-7,
448,-2,
449,-6,
450,-2,
451,-5,
452,-10,
453,-7,
454,-2,
455,-6,
456,-1,
457,-5,
458,-2,
459,-6,
460,-9,
461,-5,
462,-6,
463,-9,
464,-5,
465,-6,
466,-8,
467,-9,
468,-5,
469,-8,
470,-6,
471,-8,
472,-4,
473,-5,
474,-2,
475,-7,
476,-1,
477,-5,
478,-10,
479,-9,
480,-3,
